step	Energy 					Momentum
4357  1.0037450172412852e+00  1.2568824686966491e+00
4358  1.0037450172412823e+00  1.2553747632363441e+00
4359  1.0037450172412801e+00  1.2550917238498485e+00
4360  1.0037450172412854e+00  1.2557601523235233e+00
4361  1.0037450172412834e+00  1.2568047149898556e+00
4362  1.0037450172412850e+00  1.2567968000690788e+00
4363  1.0037450172412832e+00  1.2561634363844758e+00
4364  1.0037450172412863e+00  1.2556822780734593e+00
4365  1.0037450172412836e+00  1.2545151139745450e+00
4366  1.0037450172412821e+00  1.2558070329988789e+00
4367  1.0037450172412854e+00  1.2536607904981909e+00
4368  1.0037450172412872e+00  1.2562043683222806e+00
4369  1.0037450172412847e+00  1.2571159529335976e+00
4370  1.0037450172412843e+00  1.2565998826235170e+00
4371  1.0037450172412841e+00  1.2543457632313697e+00
4372  1.0037450172412885e+00  1.2571837734634679e+00
4373  1.0037450172412843e+00  1.2586716558430036e+00
4374  1.0037450172412836e+00  1.2569566482993160e+00
4375  1.0037450172412838e+00  1.2565016740436505e+00
4376  1.0037450172412838e+00  1.2559712944463144e+00
4377  1.0037450172412836e+00  1.2556163027459759e+00
4378  1.0037450172412865e+00  1.2545701097212971e+00
4379  1.0037450172412825e+00  1.2562478999176643e+00
4380  1.0037450172412816e+00  1.2559068890497833e+00
4381  1.0037450172412807e+00  1.2568905622254767e+00
4382  1.0037450172412830e+00  1.2567282067904797e+00
4383  1.0037450172412816e+00  1.2571721498234902e+00
4384  1.0037450172412852e+00  1.2577732690805830e+00
4385  1.0037450172412856e+00  1.2554070327457267e+00
4386  1.0037450172412794e+00  1.2561084958110398e+00
4387  1.0037450172412834e+00  1.2543320281402242e+00
4388  1.0037450172412878e+00  1.2546555579767187e+00
4389  1.0037450172412883e+00  1.2547367246237509e+00
4390  1.0037450172412881e+00  1.2537451107512949e+00
4391  1.0037450172412861e+00  1.2541682746328038e+00
4392  1.0037450172412845e+00  1.2553362447463643e+00
4393  1.0037450172412834e+00  1.2541980282378000e+00
4394  1.0037450172412865e+00  1.2526832832494315e+00
4395  1.0037450172412807e+00  1.2544156885006739e+00
4396  1.0037450172412823e+00  1.2538447469820013e+00
4397  1.0037450172412890e+00  1.2560212852236996e+00
4398  1.0037450172412876e+00  1.2553038917905979e+00
4399  1.0037450172412832e+00  1.2558391864622864e+00
4400  1.0037450172412876e+00  1.2559683294373252e+00
4401  1.0037450172412872e+00  1.2546963324756164e+00
4402  1.0037450172412803e+00  1.2549688137880386e+00
4403  1.0037450172412821e+00  1.2574903051420014e+00
4404  1.0037450172412836e+00  1.2577489347979471e+00
4405  1.0037450172412861e+00  1.2563648445422926e+00
4406  1.0037450172412818e+00  1.2559455887137563e+00
4407  1.0037450172412825e+00  1.2573788695015349e+00
4408  1.0037450172412872e+00  1.2542656799679015e+00
4409  1.0037450172412847e+00  1.2559464992563267e+00
4410  1.0037450172412854e+00  1.2581346091843009e+00
4411  1.0037450172412792e+00  1.2541031228721249e+00
4412  1.0037450172412832e+00  1.2551553284608987e+00
4413  1.0037450172412852e+00  1.2556310174494887e+00
4414  1.0037450172412890e+00  1.2540945873063030e+00
4415  1.0037450172412887e+00  1.2530558764745612e+00
4416  1.0037450172412850e+00  1.2547624269724333e+00
4417  1.0037450172412841e+00  1.2548711669404431e+00
4418  1.0037450172412836e+00  1.2540451317299590e+00
4419  1.0037450172412847e+00  1.2530877451719338e+00
4420  1.0037450172412856e+00  1.2557515451182426e+00
4421  1.0037450172412863e+00  1.2547014710523703e+00
4422  1.0037450172412823e+00  1.2536808805259727e+00
4423  1.0037450172412843e+00  1.2531707336343796e+00
4424  1.0037450172412816e+00  1.2526709753846532e+00
4425  1.0037450172412843e+00  1.2526436570143797e+00
4426  1.0037450172412845e+00  1.2530621000859183e+00
4427  1.0037450172412847e+00  1.2527536655204454e+00
4428  1.0037450172412861e+00  1.2526419588909543e+00
4429  1.0037450172412876e+00  1.2517832528892199e+00
4430  1.0037450172412832e+00  1.2503330588751747e+00
4431  1.0037450172412865e+00  1.2513541250241558e+00
4432  1.0037450172412865e+00  1.2516125722830989e+00
4433  1.0037450172412843e+00  1.2517013296745776e+00
4434  1.0037450172412807e+00  1.2511411707063160e+00
4435  1.0037450172412856e+00  1.2505628561339364e+00
4436  1.0037450172412872e+00  1.2522337950926083e+00
4437  1.0037450172412841e+00  1.2542505348183097e+00
4438  1.0037450172412883e+00  1.2514672242111020e+00
4439  1.0037450172412825e+00  1.2518546777933488e+00
4440  1.0037450172412847e+00  1.2535999459786769e+00
4441  1.0037450172412812e+00  1.2539802526730190e+00
4442  1.0037450172412841e+00  1.2507791374868615e+00
4443  1.0037450172412838e+00  1.2517538744526864e+00
4444  1.0037450172412856e+00  1.2536548071720945e+00
4445  1.0037450172412834e+00  1.2530893088150126e+00
4446  1.0037450172412856e+00  1.2561360504194099e+00
4447  1.0037450172412818e+00  1.2529915560687990e+00
4448  1.0037450172412892e+00  1.2531909522928906e+00
4449  1.0037450172412832e+00  1.2526196510189391e+00
4450  1.0037450172412854e+00  1.2534910384717322e+00
4451  1.0037450172412830e+00  1.2548721893328179e+00
4452  1.0037450172412832e+00  1.2534846894039129e+00
4453  1.0037450172412816e+00  1.2544489728411246e+00
4454  1.0037450172412834e+00  1.2540950740491950e+00
4455  1.0037450172412818e+00  1.2557040384547433e+00
4456  1.0037450172412865e+00  1.2549297185594184e+00
4457  1.0037450172412872e+00  1.2526700484991344e+00
4458  1.0037450172412843e+00  1.2531690217373523e+00
4459  1.0037450172412883e+00  1.2549478539356791e+00
4460  1.0037450172412876e+00  1.2554925587925041e+00
4461  1.0037450172412847e+00  1.2557413455747397e+00
4462  1.0037450172412867e+00  1.2541228692979223e+00
4463  1.0037450172412865e+00  1.2538527381073352e+00
4464  1.0037450172412841e+00  1.2546318834336057e+00
4465  1.0037450172412843e+00  1.2546669880546772e+00
4466  1.0037450172412850e+00  1.2532115054950512e+00
4467  1.0037450172412836e+00  1.2538144951294132e+00
4468  1.0037450172412858e+00  1.2522903025999375e+00
4469  1.0037450172412856e+00  1.2537080410222856e+00
4470  1.0037450172412825e+00  1.2548818245174209e+00
4471  1.0037450172412838e+00  1.2547757910696400e+00
4472  1.0037450172412885e+00  1.2557207772951988e+00
4473  1.0037450172412830e+00  1.2571552863952289e+00
4474  1.0037450172412850e+00  1.2549585294317442e+00
4475  1.0037450172412863e+00  1.2586649622105479e+00
4476  1.0037450172412858e+00  1.2592869562519082e+00
4477  1.0037450172412832e+00  1.2591080043573741e+00
4478  1.0037450172412850e+00  1.2599357208930637e+00
4479  1.0037450172412827e+00  1.2551282128466321e+00
4480  1.0037450172412854e+00  1.2590462233775839e+00
4481  1.0037450172412843e+00  1.2608819878820150e+00
4482  1.0037450172412861e+00  1.2587302727362408e+00
4483  1.0037450172412856e+00  1.2561013967424182e+00
4484  1.0037450172412854e+00  1.2563663159722940e+00
4485  1.0037450172412865e+00  1.2533940569639783e+00
4486  1.0037450172412852e+00  1.2545183510175737e+00
4487  1.0037450172412878e+00  1.2545100727192209e+00
4488  1.0037450172412890e+00  1.2554506251055364e+00
4489  1.0037450172412832e+00  1.2536495757252515e+00
4490  1.0037450172412845e+00  1.2545859370434302e+00
4491  1.0037450172412881e+00  1.2555159116440335e+00
4492  1.0037450172412841e+00  1.2537444417303283e+00
4493  1.0037450172412845e+00  1.2534303988866256e+00
4494  1.0037450172412843e+00  1.2525568812744734e+00
4495  1.0037450172412834e+00  1.2557958554216933e+00
4496  1.0037450172412838e+00  1.2553430143027258e+00
4497  1.0037450172412872e+00  1.2549468080474648e+00
4498  1.0037450172412861e+00  1.2553820926291206e+00
4499  1.0037450172412852e+00  1.2559567821059321e+00
4500  1.0037450172412843e+00  1.2563032771050584e+00
4501  1.0037450172412856e+00  1.2568468402218074e+00
4502  1.0037450172412878e+00  1.2537065055189547e+00
4503  1.0037450172412823e+00  1.2545296843890352e+00
4504  1.0037450172412883e+00  1.2561474785868627e+00
4505  1.0037450172412876e+00  1.2568700331899445e+00
4506  1.0037450172412885e+00  1.2580440480201813e+00
4507  1.0037450172412852e+00  1.2574955596705644e+00
4508  1.0037450172412830e+00  1.2566678134244127e+00
4509  1.0037450172412827e+00  1.2547422839349567e+00
4510  1.0037450172412876e+00  1.2548735709547654e+00
4511  1.0037450172412836e+00  1.2550119038445982e+00
4512  1.0037450172412805e+00  1.2556826404892123e+00
4513  1.0037450172412812e+00  1.2540510589191476e+00
4514  1.0037450172412852e+00  1.2552115206526704e+00
4515  1.0037450172412890e+00  1.2549345763187432e+00
4516  1.0037450172412870e+00  1.2541562415476180e+00
4517  1.0037450172412854e+00  1.2538810591622980e+00
4518  1.0037450172412843e+00  1.2548340555321706e+00
4519  1.0037450172412792e+00  1.2558433602227155e+00
4520  1.0037450172412850e+00  1.2535670159280707e+00
4521  1.0037450172412845e+00  1.2523822601584600e+00
4522  1.0037450172412841e+00  1.2505161709436343e+00
4523  1.0037450172412867e+00  1.2506145029517421e+00
4524  1.0037450172412858e+00  1.2491531564168201e+00
4525  1.0037450172412810e+00  1.2490373592434960e+00
4526  1.0037450172412836e+00  1.2476896812754814e+00
4527  1.0037450172412870e+00  1.2494841148913511e+00
4528  1.0037450172412807e+00  1.2513077516856517e+00
4529  1.0037450172412867e+00  1.2499689380834820e+00
4530  1.0037450172412843e+00  1.2493073756037800e+00
4531  1.0037450172412841e+00  1.2520749397449058e+00
4532  1.0037450172412865e+00  1.2513952943185880e+00
4533  1.0037450172412854e+00  1.2541136904521124e+00
4534  1.0037450172412865e+00  1.2535505518899628e+00
4535  1.0037450172412856e+00  1.2534160515137034e+00
4536  1.0037450172412818e+00  1.2539801770665060e+00
4537  1.0037450172412861e+00  1.2533424146479581e+00
4538  1.0037450172412850e+00  1.2529205365856984e+00
4539  1.0037450172412832e+00  1.2522730709101098e+00
4540  1.0037450172412854e+00  1.2524080157898330e+00
4541  1.0037450172412830e+00  1.2527215305668526e+00
4542  1.0037450172412854e+00  1.2540964108700943e+00
4543  1.0037450172412845e+00  1.2541087886709339e+00
4544  1.0037450172412876e+00  1.2543472458447227e+00
4545  1.0037450172412830e+00  1.2558084533438967e+00
4546  1.0037450172412894e+00  1.2566092980588062e+00
4547  1.0037450172412838e+00  1.2560908192306637e+00
4548  1.0037450172412856e+00  1.2552322774360352e+00
4549  1.0037450172412872e+00  1.2536050402239323e+00
4550  1.0037450172412841e+00  1.2546097947811636e+00
4551  1.0037450172412794e+00  1.2549926528276552e+00
4552  1.0037450172412865e+00  1.2545221753051081e+00
4553  1.0037450172412814e+00  1.2531910522767862e+00
4554  1.0037450172412858e+00  1.2548726351262951e+00
4555  1.0037450172412805e+00  1.2558566514699920e+00
4556  1.0037450172412892e+00  1.2537608545548986e+00
4557  1.0037450172412852e+00  1.2571150070472732e+00
4558  1.0037450172412841e+00  1.2558845792965676e+00
4559  1.0037450172412841e+00  1.2554350461321675e+00
4560  1.0037450172412883e+00  1.2579785353631656e+00
4561  1.0037450172412838e+00  1.2580063359235205e+00
4562  1.0037450172412854e+00  1.2596815180091734e+00
4563  1.0037450172412847e+00  1.2601561273340027e+00
4564  1.0037450172412856e+00  1.2617382475237164e+00
4565  1.0037450172412827e+00  1.2586759353842338e+00
4566  1.0037450172412841e+00  1.2573742749187229e+00
4567  1.0037450172412865e+00  1.2579686732818149e+00
4568  1.0037450172412825e+00  1.2572939172706958e+00
4569  1.0037450172412845e+00  1.2574697806654564e+00
4570  1.0037450172412832e+00  1.2573377421045608e+00
4571  1.0037450172412832e+00  1.2566565555879583e+00
4572  1.0037450172412834e+00  1.2562550354582978e+00
4573  1.0037450172412856e+00  1.2559272993432147e+00
4574  1.0037450172412827e+00  1.2570873065655221e+00
4575  1.0037450172412852e+00  1.2557741689586266e+00
4576  1.0037450172412863e+00  1.2543849717934585e+00
4577  1.0037450172412823e+00  1.2555602867542539e+00
4578  1.0037450172412850e+00  1.2573770276586420e+00
4579  1.0037450172412847e+00  1.2557899013340412e+00
4580  1.0037450172412812e+00  1.2573905548006885e+00
4581  1.0037450172412896e+00  1.2581329365787248e+00
4582  1.0037450172412823e+00  1.2573924622588639e+00
4583  1.0037450172412847e+00  1.2552665021995093e+00
4584  1.0037450172412858e+00  1.2549843980079816e+00
4585  1.0037450172412852e+00  1.2547833731523690e+00
4586  1.0037450172412838e+00  1.2538631387407069e+00
4587  1.0037450172412843e+00  1.2539635112532308e+00
4588  1.0037450172412867e+00  1.2543690051369472e+00
4589  1.0037450172412856e+00  1.2548211818671522e+00
4590  1.0037450172412856e+00  1.2563624851983486e+00
4591  1.0037450172412843e+00  1.2532921898235516e+00
4592  1.0037450172412836e+00  1.2510940971181759e+00
4593  1.0037450172412870e+00  1.2529839198869765e+00
4594  1.0037450172412843e+00  1.2567644121755948e+00
4595  1.0037450172412890e+00  1.2557185614355528e+00
4596  1.0037450172412834e+00  1.2549931127758431e+00
4597  1.0037450172412903e+00  1.2557938961151762e+00
4598  1.0037450172412847e+00  1.2559617412355832e+00
4599  1.0037450172412865e+00  1.2565389648828915e+00
4600  1.0037450172412858e+00  1.2545418352386770e+00
4601  1.0037450172412843e+00  1.2519885020652204e+00
4602  1.0037450172412878e+00  1.2524203348973553e+00
4603  1.0037450172412847e+00  1.2542279152791265e+00
4604  1.0037450172412845e+00  1.2538959130251917e+00
4605  1.0037450172412854e+00  1.2547212202618976e+00
4606  1.0037450172412825e+00  1.2534033496689043e+00
4607  1.0037450172412863e+00  1.2546345168112756e+00
4608  1.0037450172412872e+00  1.2504491529396093e+00
4609  1.0037450172412892e+00  1.2512883839947031e+00
4610  1.0037450172412854e+00  1.2550898692375769e+00
4611  1.0037450172412821e+00  1.2551149549351044e+00
4612  1.0037450172412818e+00  1.2578471067793593e+00
4613  1.0037450172412807e+00  1.2553257268640203e+00
4614  1.0037450172412863e+00  1.2578658428820380e+00
4615  1.0037450172412856e+00  1.2572510724197159e+00
4616  1.0037450172412845e+00  1.2587581798156779e+00
4617  1.0037450172412798e+00  1.2578928015259201e+00
4618  1.0037450172412856e+00  1.2565410996632329e+00
4619  1.0037450172412778e+00  1.2545880905274256e+00
4620  1.0037450172412847e+00  1.2559491474305895e+00
4621  1.0037450172412836e+00  1.2558829118518724e+00
4622  1.0037450172412874e+00  1.2549554440191559e+00
4623  1.0037450172412841e+00  1.2537873805793043e+00
4624  1.0037450172412870e+00  1.2541950125815886e+00
4625  1.0037450172412836e+00  1.2555209120701489e+00
4626  1.0037450172412858e+00  1.2552858871300911e+00
4627  1.0037450172412838e+00  1.2558898405612180e+00
4628  1.0037450172412850e+00  1.2561048224787166e+00
4629  1.0037450172412852e+00  1.2575551283391411e+00
4630  1.0037450172412810e+00  1.2575391076242948e+00
4631  1.0037450172412890e+00  1.2565304841606173e+00
4632  1.0037450172412832e+00  1.2574402113836900e+00
4633  1.0037450172412858e+00  1.2576047287930259e+00
4634  1.0037450172412867e+00  1.2574116734119714e+00
4635  1.0037450172412821e+00  1.2564523285619720e+00
4636  1.0037450172412867e+00  1.2580590431497791e+00
4637  1.0037450172412836e+00  1.2571036666137771e+00
4638  1.0037450172412852e+00  1.2562100509800367e+00
4639  1.0037450172412892e+00  1.2541658610393382e+00
4640  1.0037450172412830e+00  1.2554296222925183e+00
4641  1.0037450172412847e+00  1.2547374173171169e+00
4642  1.0037450172412892e+00  1.2555794385857004e+00
4643  1.0037450172412830e+00  1.2563736607616813e+00
4644  1.0037450172412834e+00  1.2554670986848619e+00
4645  1.0037450172412852e+00  1.2558612970748200e+00
4646  1.0037450172412838e+00  1.2545180340693609e+00
4647  1.0037450172412856e+00  1.2543305070113819e+00
4648  1.0037450172412867e+00  1.2557238011669758e+00
4649  1.0037450172412841e+00  1.2567239943351283e+00
4650  1.0037450172412856e+00  1.2567090282095714e+00
4651  1.0037450172412850e+00  1.2560961424239812e+00
4652  1.0037450172412850e+00  1.2577761665534242e+00
4653  1.0037450172412856e+00  1.2556980920233975e+00
4654  1.0037450172412827e+00  1.2581241361983684e+00
4655  1.0037450172412816e+00  1.2590367652114436e+00
4656  1.0037450172412852e+00  1.2579419156297413e+00
4657  1.0037450172412874e+00  1.2587543546237243e+00
4658  1.0037450172412865e+00  1.2589343417448533e+00
4659  1.0037450172412916e+00  1.2580163247809892e+00
4660  1.0037450172412854e+00  1.2584546664810321e+00
4661  1.0037450172412881e+00  1.2575312303299666e+00
4662  1.0037450172412810e+00  1.2592074426663153e+00
4663  1.0037450172412830e+00  1.2584042089830731e+00
4664  1.0037450172412845e+00  1.2572626199655774e+00
4665  1.0037450172412810e+00  1.2574156605463669e+00
4666  1.0037450172412854e+00  1.2562614667367071e+00
4667  1.0037450172412870e+00  1.2544468916073739e+00
4668  1.0037450172412858e+00  1.2561511924590933e+00
4669  1.0037450172412861e+00  1.2541501272945781e+00
4670  1.0037450172412872e+00  1.2560110372117479e+00
4671  1.0037450172412874e+00  1.2559311510491669e+00
4672  1.0037450172412852e+00  1.2565803006684730e+00
4673  1.0037450172412814e+00  1.2573484803803945e+00
4674  1.0037450172412861e+00  1.2539549755198978e+00
4675  1.0037450172412898e+00  1.2564289476410673e+00
4676  1.0037450172412903e+00  1.2560771876742551e+00
4677  1.0037450172412836e+00  1.2558021649969986e+00
4678  1.0037450172412818e+00  1.2533500080308333e+00
4679  1.0037450172412863e+00  1.2544627770825325e+00
4680  1.0037450172412838e+00  1.2555278268264509e+00
4681  1.0037450172412841e+00  1.2543291419502640e+00
4682  1.0037450172412838e+00  1.2548377750153723e+00
4683  1.0037450172412845e+00  1.2560474550859220e+00
4684  1.0037450172412854e+00  1.2556542416860947e+00
4685  1.0037450172412843e+00  1.2521027010501724e+00
4686  1.0037450172412836e+00  1.2538835469891576e+00
4687  1.0037450172412861e+00  1.2556332110767616e+00
4688  1.0037450172412841e+00  1.2559632432931509e+00
